"ID";"Linha_Original";"Municipio";"Cod_Municipio";"POP_TOT";"POP_URB";"Ano_Ref";"Cod_Prestador";"Prestador";"Tipo_Serv";"Nat_Jur";"AG001";"ES001";"FN001";"FN002";"FN003";"FN006";"FN007";"FN023";"FN024";"FN038";"Deflator_PIB_Acum"
21;TRUE;"Acegua";"430003";4036;964;2003;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
20;TRUE;"Acegua";"430003";4109;981;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;152699,73;152699,73;NA;145815,8;NA;NA;NA;NA;3,21256584135204
19;TRUE;"Acegua";"430003";4149;991;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,9903464739217
18;TRUE;"Acegua";"430003";4188;1000;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1134;NA;174276,8;174276,8;NA;193808,32;NA;1591,38;NA;NA;2,80062449367622
17;TRUE;"Acegua";"430003";4138;988;2007;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1124;NA;178576,85;178576,85;NA;184375,67;NA;1066,25;NA;NA;2,63120049181058
16;TRUE;"Acegua";"430003";4312;1030;2008;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1244;NA;222586,77;222586,77;NA;228514,25;NA;2685,41;NA;NA;2,41885962441053
15;TRUE;"Acegua";"430003";4347;1038;2009;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1284;NA;235084,92;235084,92;NA;NA;NA;2333,91;NA;NA;2,25401278806291
14;TRUE;"Acegua";"430003";4394;1059;2010;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1224;NA;249568,95;249568,95;NA;259633,51;NA;2960,56;NA;NA;2,07890000682123
13;TRUE;"Acegua";"430003";4430;1068;2011;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1064;NA;269415,2;269415,2;NA;275668,95;NA;NA;NA;NA;1,91924577695589
12;TRUE;"Acegua";"430003";4465;1076;2012;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1069;NA;312374,79;312374,79;NA;399945,55;NA;19365,45;NA;NA;1,77801573043844
11;TRUE;"Acegua";"430003";4638;1118;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1444;NA;357525,93;357525,93;NA;367224,53;NA;NA;NA;NA;1,65389789557186
10;TRUE;"Acegua";"430003";4671;1126;2014;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1488;NA;444046,54;444046,54;NA;450548,75;NA;NA;NA;NA;1,5335636103439
9;TRUE;"Acegua";"430003";4702;1133;2015;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1565;NA;455799,89;455799,89;NA;470837,99;NA;NA;NA;NA;1,4256931699566
8;TRUE;"Acegua";"430003";4731;1140;2016;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1146;NA;560949,55;560949,55;NA;563503,16;NA;12001,45;NA;NA;1,31882112389926
7;TRUE;"Acegua";"430003";4731;1140;2016;"43000311";"Prefeitura Municipal de Acegua";"Esgoto";"Administracao publica direta";NA;1140;NA;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
6;TRUE;"Acegua";"430003";4759;1147;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1153;NA;626129,59;626129,59;NA;629782,96;NA;45334,02;NA;NA;1,27211682384148
4;TRUE;"Acegua";"430003";4858;1171;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1177;NA;659158,88;659158,88;NA;685539,49;NA;3497,04;446983,8;NA;1,21741199776024
5;TRUE;"Acegua";"430003";4858;1171;2018;"43000311";"Prefeitura Municipal de Acegua";"Esgoto";"Administracao publica direta";NA;580;NA;NA;NA;NA;NA;NA;NA;NA;1,21741199776024
2;TRUE;"Acegua";"430003";4901;1181;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1187;NA;713951,91;713951,91;NA;729790,4;NA;6610;2961729,42;NA;1,16806970945097
3;TRUE;"Acegua";"430003";4901;1181;2019;"43000311";"Prefeitura Municipal de Acegua";"Esgoto";"Administracao publica direta";NA;640;NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
1;TRUE;"Acegua";"430003";4942;1191;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1197;NA;800641,21;800641,21;NA;819757,35;NA;9727,87;698828,09;NA;1,1109637043
45;TRUE;"Agua Santa";"430005";4392;1170;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
44;TRUE;"Agua Santa";"430005";4480;1194;1999;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
43;TRUE;"Agua Santa";"430005";4127;1172;2000;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,69301494272335
42;TRUE;"Agua Santa";"430005";3826;1087;2001;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,3363463643843
41;TRUE;"Agua Santa";"430005";3852;1094;2002;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,94938152956833
40;TRUE;"Agua Santa";"430005";3880;1102;2003;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
39;TRUE;"Agua Santa";"430005";3940;1119;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,21256584135204
38;TRUE;"Agua Santa";"430005";3973;1128;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,9903464739217
37;TRUE;"Agua Santa";"430005";4006;1138;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1075;NA;187002,76;187002,76;NA;205834,73;NA;7554,56;NA;NA;2,80062449367622
36;TRUE;"Agua Santa";"430005";3565;1242;2007;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1149;NA;202109,4;202109,4;NA;204948,46;NA;10186,99;NA;NA;2,63120049181058
35;TRUE;"Agua Santa";"430005";3638;1267;2008;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1204;NA;231108,81;231108,81;NA;240132,29;NA;NA;NA;NA;2,41885962441053
34;TRUE;"Agua Santa";"430005";3619;1261;2009;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1323;NA;250918,77;250918,77;NA;NA;NA;NA;NA;NA;2,25401278806291
32;TRUE;"Agua Santa";"430005";3722;1447;2010;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1260;NA;266138,26;266138,26;NA;274630,07;NA;NA;NA;NA;2,07890000682123
33;TRUE;"Agua Santa";"430005";3722;1447;2010;"43000511";"Prefeitura Municipal de Agua Santa";"Esgoto";"Administracao publica direta";NA;1447;950;NA;950;950;NA;NA;NA;NA;2,07890000682123
31;TRUE;"Agua Santa";"430005";3717;1445;2011;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1481;NA;284936,06;284936,06;NA;286808,38;NA;NA;NA;NA;1,91924577695589
30;TRUE;"Agua Santa";"430005";3712;1443;2012;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1387;NA;328190,39;328190,39;NA;391102,54;NA;4555,8;NA;NA;1,77801573043844
29;TRUE;"Agua Santa";"430005";3838;1492;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1417;NA;352981,54;352981,54;NA;363834,22;NA;NA;NA;NA;1,65389789557186
28;TRUE;"Agua Santa";"430005";3839;1492;2014;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1471;NA;398613,63;398613,63;NA;405587,98;NA;NA;NA;NA;1,5335636103439
27;TRUE;"Agua Santa";"430005";3840;1493;2015;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1514;NA;420867,58;420867,58;NA;423061,75;NA;NA;NA;NA;1,4256931699566
26;TRUE;"Agua Santa";"430005";3841;1493;2016;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1493;NA;482108,77;482108,77;NA;485876,46;NA;15266,53;NA;NA;1,31882112389926
25;TRUE;"Agua Santa";"430005";3841;1493;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1493;NA;548629,44;548629,44;NA;553854,88;NA;NA;NA;NA;1,27211682384148
24;TRUE;"Agua Santa";"430005";3753;1459;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1459;NA;582311,74;582311,74;NA;598537,74;NA;NA;NA;NA;1,21741199776024
23;TRUE;"Agua Santa";"430005";3748;1457;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1457;NA;642366,4;642366,4;NA;656080,1;NA;NA;NA;NA;1,16806970945097
22;TRUE;"Agua Santa";"430005";3743;1455;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1455;NA;720717,57;720717,57;NA;740419,29;NA;773277,82;NA;NA;1,1109637043
68;TRUE;"Agudo";"430010";16127;4998;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
67;TRUE;"Agudo";"430010";16070;4980;1999;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
66;TRUE;"Agudo";"430010";17455;5655;2000;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5730;NA;NA;517511,73;NA;493191,95;NA;4814,97;NA;NA;4,69301494272335
65;TRUE;"Agudo";"430010";17533;5680;2001;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";5956;NA;258961,3;258961,3;NA;528130,82;NA;8126,01;NA;NA;4,3363463643843
64;TRUE;"Agudo";"430010";17610;5705;2002;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6149;NA;642667,23;642667,23;NA;630679,5;NA;25643,14;NA;NA;3,94938152956833
63;TRUE;"Agudo";"430010";17682;5729;2003;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6370;NA;764353,68;764353,68;NA;740348,56;NA;4352,69;NA;NA;3,46160589729653
62;TRUE;"Agudo";"430010";17833;5777;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6559;NA;888135,51;888135,51;NA;869904,73;NA;17857,46;NA;NA;3,21256584135204
61;TRUE;"Agudo";"430010";17917;5805;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6741;NA;993950,99;993950,99;NA;974992,85;NA;11028,9;53459,85;NA;2,9903464739217
60;TRUE;"Agudo";"430010";18000;5832;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6302;NA;1097525,23;1097525,23;NA;1155409,73;NA;12302,23;NA;NA;2,80062449367622
59;TRUE;"Agudo";"430010";16714;6626;2007;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6499;NA;1192474,62;1192474,62;NA;1185505,02;NA;16321,2;NA;NA;2,63120049181058
58;TRUE;"Agudo";"430010";17114;6785;2008;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6989;NA;1315072,12;1315072,12;NA;1321261,94;NA;51892,47;NA;NA;2,41885962441053
57;TRUE;"Agudo";"430010";17063;6764;2009;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";7257;NA;1412658,48;1412658,48;NA;NA;NA;10706,3;6625719,26;NA;2,25401278806291
56;TRUE;"Agudo";"430010";16722;6889;2010;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6726;NA;1534077,81;1534077,81;NA;1542622,9;NA;1093358,12;NA;NA;2,07890000682123
55;TRUE;"Agudo";"430010";16666;6866;2011;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";6977;NA;1681583,46;1681583,46;NA;1657288,36;NA;608369,85;NA;NA;1,91924577695589
54;TRUE;"Agudo";"430010";16612;6844;2012;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";7093;NA;1765728,07;1765728,07;NA;1904966,7;NA;1538594,79;NA;NA;1,77801573043844
53;TRUE;"Agudo";"430010";17161;7070;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";7646;NA;1911943,09;1911943,09;NA;1948305,91;NA;647123,12;NA;NA;1,65389789557186
52;TRUE;"Agudo";"430010";17140;7061;2014;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";7484;NA;2271006,46;2271006,46;NA;2312030,93;NA;6706,73;NA;NA;1,5335636103439
51;TRUE;"Agudo";"430010";17120;7053;2015;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";8002;NA;2394747,84;2394747,84;NA;2306081,53;NA;412678,85;NA;NA;1,4256931699566
50;TRUE;"Agudo";"430010";17102;7046;2016;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";7429;NA;2606043,23;2606043,23;NA;2695223,75;NA;374242,2;NA;NA;1,31882112389926
49;TRUE;"Agudo";"430010";17085;7039;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";7422;NA;2912426,8;2912426,8;NA;2917577,86;NA;352495,4;NA;NA;1,27211682384148
48;TRUE;"Agudo";"430010";16524;6807;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";7184;NA;3039773,75;3039773,75;NA;3114673,61;NA;914354,19;NA;NA;1,21741199776024
47;TRUE;"Agudo";"430010";16461;6781;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";7168;NA;3286539,17;3286539,17;NA;3356585,25;NA;45892,25;NA;NA;1,16806970945097
46;TRUE;"Agudo";"430010";16401;6757;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";7150;NA;3612785,96;3612785,96;NA;3724273;NA;41358,84;NA;NA;1,1109637043
91;TRUE;"Ajuricaba";"430020";7819;2804;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
90;TRUE;"Ajuricaba";"430020";7791;2794;1999;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
89;TRUE;"Ajuricaba";"430020";7709;3759;2000;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,69301494272335
88;TRUE;"Ajuricaba";"430020";7660;3735;2001;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,3363463643843
87;TRUE;"Ajuricaba";"430020";7627;3719;2002;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,94938152956833
86;TRUE;"Ajuricaba";"430020";7588;3700;2003;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
85;TRUE;"Ajuricaba";"430020";7508;3661;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,21256584135204
84;TRUE;"Ajuricaba";"430020";7463;3639;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,9903464739217
83;TRUE;"Ajuricaba";"430020";7419;3618;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3860;NA;639100,96;639100,96;NA;662853;NA;5171,98;NA;NA;2,80062449367622
82;TRUE;"Ajuricaba";"430020";7261;3937;2007;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3965;NA;689967,55;689967,55;NA;700125,16;NA;1413,3;NA;NA;2,63120049181058
81;TRUE;"Ajuricaba";"430020";7411;4018;2008;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4040;NA;772323,96;772323,96;NA;792848,98;NA;902,59;NA;NA;2,41885962441053
80;TRUE;"Ajuricaba";"430020";7374;3998;2009;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4163;NA;808236,9;808236,9;NA;NA;NA;NA;NA;NA;2,25401278806291
79;TRUE;"Ajuricaba";"430020";7255;4108;2010;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4051;NA;872098,97;872098,97;NA;900227,88;NA;37,71;NA;NA;2,07890000682123
78;TRUE;"Ajuricaba";"430020";7221;4089;2011;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4131;NA;958047,43;958047,43;NA;976189,3;NA;NA;NA;NA;1,91924577695589
77;TRUE;"Ajuricaba";"430020";7187;4069;2012;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4162;NA;1075854,72;1075854,72;NA;1108721,7;NA;3240,53;NA;NA;1,77801573043844
76;TRUE;"Ajuricaba";"430020";7420;4201;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4391;NA;1154679,17;1154679,17;NA;1194355,96;NA;20122,62;NA;NA;1,65389789557186
75;TRUE;"Ajuricaba";"430020";7403;4192;2014;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4462;NA;1304227,19;1304227,19;NA;1313314,54;NA;3255,8;NA;NA;1,5335636103439
74;TRUE;"Ajuricaba";"430020";7387;4183;2015;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4477;NA;1370025,47;1370025,47;NA;1379400,08;NA;NA;NA;NA;1,4256931699566
73;TRUE;"Ajuricaba";"430020";7372;4174;2016;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4195;NA;1556096,68;1556096,68;NA;1543102,48;NA;50409,2;NA;NA;1,31882112389926
72;TRUE;"Ajuricaba";"430020";7358;4166;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4187;NA;1710511,34;1710511,34;NA;1726138,82;NA;105467,23;NA;NA;1,27211682384148
71;TRUE;"Ajuricaba";"430020";7063;3999;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";4020;NA;1763990,54;1763990,54;NA;1793655,58;NA;11727,02;NA;NA;1,21741199776024
70;TRUE;"Ajuricaba";"430020";7024;3977;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3995;NA;1908859,96;1908859,96;NA;1921745,66;NA;5096,23;NA;NA;1,16806970945097
69;TRUE;"Ajuricaba";"430020";6987;3956;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3974;NA;2261445,38;2261445,38;NA;2198187,43;NA;416481,23;NA;NA;1,1109637043
114;TRUE;"Alecrim";"430030";9018;1386;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
113;TRUE;"Alecrim";"430030";8860;1362;1999;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
112;TRUE;"Alecrim";"430030";8487;2069;2000;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,69301494272335
111;TRUE;"Alecrim";"430030";8287;2020;2001;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,3363463643843
110;TRUE;"Alecrim";"430030";8144;1985;2002;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,94938152956833
109;TRUE;"Alecrim";"430030";7984;1946;2003;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2347;NA;277255,26;277255,26;NA;273762,13;NA;1329;NA;NA;3,46160589729653
108;TRUE;"Alecrim";"430030";7650;1865;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2435;NA;314424,64;314424,64;NA;294707,65;NA;975,11;NA;NA;3,21256584135204
107;TRUE;"Alecrim";"430030";7465;1820;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2492;NA;339993,76;339993,76;NA;332625,58;NA;3271,38;NA;NA;2,9903464739217
106;TRUE;"Alecrim";"430030";7281;1775;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2286;NA;364645,9;364645,9;NA;376341,38;NA;60814,77;NA;NA;2,80062449367622
105;TRUE;"Alecrim";"430030";7357;2057;2007;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2345;NA;375194,12;375194,12;NA;378442,63;NA;4802,15;NA;NA;2,63120049181058
104;TRUE;"Alecrim";"430030";7380;2063;2008;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2485;NA;420084,73;420084,73;NA;439970,52;NA;2367,86;NA;NA;2,41885962441053
103;TRUE;"Alecrim";"430030";7259;2030;2009;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2577;NA;465520,06;465520,06;NA;NA;NA;4080,68;NA;NA;2,25401278806291
102;TRUE;"Alecrim";"430030";7045;2165;2010;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2165;NA;486501,08;486501,08;NA;533729,14;NA;1345,9;NA;NA;2,07890000682123
101;TRUE;"Alecrim";"430030";6935;2131;2011;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2186;NA;533017,25;533017,25;NA;580057,21;NA;NA;NA;NA;1,91924577695589
100;TRUE;"Alecrim";"430030";6828;2098;2012;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2215;NA;593192,88;593192,88;NA;689208,56;NA;401,96;NA;NA;1,77801573043844
99;TRUE;"Alecrim";"430030";7010;2154;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2391;NA;643467,24;643467,24;NA;655106,49;NA;134,75;NA;NA;1,65389789557186
98;TRUE;"Alecrim";"430030";6935;2131;2014;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2419;NA;691613,56;691613,56;NA;699095,35;NA;84947,61;NA;NA;1,5335636103439
97;TRUE;"Alecrim";"430030";6865;2110;2015;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2494;NA;734821,61;734821,61;NA;739044,4;NA;142084,25;NA;NA;1,4256931699566
96;TRUE;"Alecrim";"430030";6799;2089;2016;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2089;NA;858925,17;858925,17;NA;857853,29;NA;196923,08;NA;NA;1,31882112389926
95;TRUE;"Alecrim";"430030";6736;2070;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2070;NA;948120,49;948120,49;NA;955099,92;NA;62806,29;NA;NA;1,27211682384148
94;TRUE;"Alecrim";"430030";6077;1868;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1868;NA;1001314,25;1001314,25;NA;1027540,2;NA;100575,73;NA;NA;1,21741199776024
93;TRUE;"Alecrim";"430030";5950;1828;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1828;NA;1068700,99;1068700,99;NA;1079793,33;NA;17350,64;NA;NA;1,16806970945097
92;TRUE;"Alecrim";"430030";5827;1791;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1791;NA;1170186,53;1170186,53;NA;1196655,94;NA;2960,82;NA;NA;1,1109637043
137;TRUE;"Alegrete";"430040";83896;73773;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
136;TRUE;"Alegrete";"430040";84516;74318;1999;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
